damageCategory,damageSeverityLevel,featureMode,modelType,flightConditionTag,etaTotalError
wing,low,residual_coupling_summary,ensemble_summary,low_altitude,-0.961510846679688
wing,low,residual_coupling_summary,ensemble_summary,low_altitude,-0.961510846679688
wing,low,residual_coupling_summary,ensemble_summary,gust_entry,-0.961510846679688
wing,low,residual_coupling_summary,ensemble_summary,gust_entry,-0.961510846679688
tail,low,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.94494831016
tail,low,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.94494831016
tail,low,residual_coupling_summary,ensemble_summary,cruise_fast,-0.94494831016
tail,low,residual_coupling_summary,ensemble_summary,cruise_fast,-0.94494831016
tail,low,residual_coupling_summary,ensemble_summary,low_altitude,-0.94494831016
tail,low,residual_coupling_summary,ensemble_summary,low_altitude,-0.94494831016
tail,low,residual_coupling_summary,ensemble_summary,low_altitude,-0.94494831016
tail,low,residual_coupling_summary,ensemble_summary,gust_entry,-0.94494831016
tail,low,residual_coupling_summary,ensemble_summary,gust_entry,-0.94494831016
tail,low,residual_coupling_summary,ensemble_summary,gust_entry,-0.94494831016
control,low,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.8725
control,low,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.8725
control,low,residual_coupling_summary,ensemble_summary,cruise_fast,-0.8725
control,low,residual_coupling_summary,ensemble_summary,cruise_fast,-0.8725
control,low,residual_coupling_summary,ensemble_summary,low_altitude,-0.8725
control,low,residual_coupling_summary,ensemble_summary,low_altitude,-0.8725
control,low,residual_coupling_summary,ensemble_summary,low_altitude,-0.8725
control,low,residual_coupling_summary,ensemble_summary,low_altitude,-0.8725
control,low,residual_coupling_summary,ensemble_summary,gust_entry,-0.8725
control,low,residual_coupling_summary,ensemble_summary,gust_entry,-0.8725
thrust,low,residual_coupling_summary,ensemble_summary,cruise_nominal,-1
thrust,low,residual_coupling_summary,ensemble_summary,cruise_nominal,-1
thrust,low,residual_coupling_summary,ensemble_summary,cruise_fast,-1
thrust,low,residual_coupling_summary,ensemble_summary,cruise_fast,-1
thrust,low,residual_coupling_summary,ensemble_summary,cruise_fast,-1
thrust,low,residual_coupling_summary,ensemble_summary,low_altitude,-1
thrust,low,residual_coupling_summary,ensemble_summary,low_altitude,-1
thrust,low,residual_coupling_summary,ensemble_summary,low_altitude,-1
thrust,low,residual_coupling_summary,ensemble_summary,gust_entry,-1
thrust,low,residual_coupling_summary,ensemble_summary,gust_entry,-1
compound,low,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.872897905922575
compound,low,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.872897905922575
compound,low,residual_coupling_summary,ensemble_summary,cruise_fast,-0.872897905922575
compound,low,residual_coupling_summary,ensemble_summary,cruise_fast,-0.872897905922575
compound,low,residual_coupling_summary,ensemble_summary,low_altitude,-0.872897905922575
compound,low,residual_coupling_summary,ensemble_summary,low_altitude,-0.872897905922575
compound,low,residual_coupling_summary,ensemble_summary,gust_entry,-0.872897905922575
compound,low,residual_coupling_summary,ensemble_summary,gust_entry,-0.872897905922575
wing,moderate,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.911212526367188
wing,moderate,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.911212526367188
wing,moderate,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.911212526367188
wing,moderate,residual_coupling_summary,ensemble_summary,cruise_fast,-0.911212526367188
wing,moderate,residual_coupling_summary,ensemble_summary,cruise_fast,-0.911212526367188
wing,moderate,residual_coupling_summary,ensemble_summary,cruise_fast,-0.911212526367188
wing,moderate,residual_coupling_summary,ensemble_summary,low_altitude,-0.911212526367188
wing,moderate,residual_coupling_summary,ensemble_summary,low_altitude,-0.911212526367188
wing,moderate,residual_coupling_summary,ensemble_summary,gust_entry,-0.911212526367188
wing,moderate,residual_coupling_summary,ensemble_summary,gust_entry,-0.911212526367188
tail,moderate,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.87581397944
tail,moderate,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.87581397944
tail,moderate,residual_coupling_summary,ensemble_summary,cruise_fast,-0.87581397944
tail,moderate,residual_coupling_summary,ensemble_summary,cruise_fast,-0.87581397944
tail,moderate,residual_coupling_summary,ensemble_summary,low_altitude,-0.87581397944
tail,moderate,residual_coupling_summary,ensemble_summary,low_altitude,-0.87581397944
tail,moderate,residual_coupling_summary,ensemble_summary,low_altitude,-0.87581397944
tail,moderate,residual_coupling_summary,ensemble_summary,low_altitude,-0.87581397944
tail,moderate,residual_coupling_summary,ensemble_summary,gust_entry,-0.87581397944
tail,moderate,residual_coupling_summary,ensemble_summary,gust_entry,-0.87581397944
control,moderate,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.7025
control,moderate,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.7025
control,moderate,residual_coupling_summary,ensemble_summary,cruise_fast,-0.7025
control,moderate,residual_coupling_summary,ensemble_summary,cruise_fast,-0.7025
control,moderate,residual_coupling_summary,ensemble_summary,cruise_fast,-0.7025
control,moderate,residual_coupling_summary,ensemble_summary,low_altitude,-0.7025
control,moderate,residual_coupling_summary,ensemble_summary,low_altitude,-0.7025
control,moderate,residual_coupling_summary,ensemble_summary,low_altitude,-0.7025
control,moderate,residual_coupling_summary,ensemble_summary,gust_entry,-0.7025
control,moderate,residual_coupling_summary,ensemble_summary,gust_entry,-0.7025
thrust,moderate,residual_coupling_summary,ensemble_summary,cruise_nominal,-1
thrust,moderate,residual_coupling_summary,ensemble_summary,cruise_nominal,-1
thrust,moderate,residual_coupling_summary,ensemble_summary,cruise_fast,-1
thrust,moderate,residual_coupling_summary,ensemble_summary,cruise_fast,-1
thrust,moderate,residual_coupling_summary,ensemble_summary,cruise_fast,-1
thrust,moderate,residual_coupling_summary,ensemble_summary,cruise_fast,-1
thrust,moderate,residual_coupling_summary,ensemble_summary,low_altitude,-1
thrust,moderate,residual_coupling_summary,ensemble_summary,low_altitude,-1
thrust,moderate,residual_coupling_summary,ensemble_summary,gust_entry,-1
thrust,moderate,residual_coupling_summary,ensemble_summary,gust_entry,-1
compound,moderate,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.717599502417366
compound,moderate,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.717599502417366
compound,moderate,residual_coupling_summary,ensemble_summary,cruise_fast,-0.717599502417366
compound,moderate,residual_coupling_summary,ensemble_summary,cruise_fast,-0.717599502417366
compound,moderate,residual_coupling_summary,ensemble_summary,low_altitude,-0.717599502417366
compound,moderate,residual_coupling_summary,ensemble_summary,low_altitude,-0.717599502417366
compound,moderate,residual_coupling_summary,ensemble_summary,gust_entry,-0.717599502417366
compound,moderate,residual_coupling_summary,ensemble_summary,gust_entry,-0.717599502417366
compound,moderate,residual_coupling_summary,ensemble_summary,gust_entry,-0.717599502417366
wing,high,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.862080549804687
wing,high,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.862080549804687
wing,high,residual_coupling_summary,ensemble_summary,cruise_fast,-0.862080549804687
wing,high,residual_coupling_summary,ensemble_summary,cruise_fast,-0.862080549804687
wing,high,residual_coupling_summary,ensemble_summary,low_altitude,-0.862080549804687
wing,high,residual_coupling_summary,ensemble_summary,low_altitude,-0.862080549804687
wing,high,residual_coupling_summary,ensemble_summary,low_altitude,-0.862080549804687
wing,high,residual_coupling_summary,ensemble_summary,low_altitude,-0.862080549804687
wing,high,residual_coupling_summary,ensemble_summary,gust_entry,-0.862080549804687
wing,high,residual_coupling_summary,ensemble_summary,gust_entry,-0.862080549804687
tail,high,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.81143727048
tail,high,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.81143727048
tail,high,residual_coupling_summary,ensemble_summary,cruise_fast,-0.81143727048
tail,high,residual_coupling_summary,ensemble_summary,cruise_fast,-0.81143727048
tail,high,residual_coupling_summary,ensemble_summary,low_altitude,-0.81143727048
tail,high,residual_coupling_summary,ensemble_summary,low_altitude,-0.81143727048
tail,high,residual_coupling_summary,ensemble_summary,gust_entry,-0.81143727048
tail,high,residual_coupling_summary,ensemble_summary,gust_entry,-0.81143727048
tail,high,residual_coupling_summary,ensemble_summary,gust_entry,-0.81143727048
control,high,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.5325
control,high,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.5325
control,high,residual_coupling_summary,ensemble_summary,cruise_fast,-0.5325
control,high,residual_coupling_summary,ensemble_summary,cruise_fast,-0.5325
control,high,residual_coupling_summary,ensemble_summary,low_altitude,-0.5325
control,high,residual_coupling_summary,ensemble_summary,low_altitude,-0.5325
control,high,residual_coupling_summary,ensemble_summary,gust_entry,-0.5325
control,high,residual_coupling_summary,ensemble_summary,gust_entry,-0.5325
control,high,residual_coupling_summary,ensemble_summary,gust_entry,-0.5325
control,high,residual_coupling_summary,ensemble_summary,gust_entry,-0.5325
thrust,high,residual_coupling_summary,ensemble_summary,cruise_nominal,-1
thrust,high,residual_coupling_summary,ensemble_summary,cruise_nominal,-1
thrust,high,residual_coupling_summary,ensemble_summary,cruise_fast,-1
thrust,high,residual_coupling_summary,ensemble_summary,cruise_fast,-1
thrust,high,residual_coupling_summary,ensemble_summary,low_altitude,-1
thrust,high,residual_coupling_summary,ensemble_summary,low_altitude,-1
thrust,high,residual_coupling_summary,ensemble_summary,low_altitude,-1
thrust,high,residual_coupling_summary,ensemble_summary,gust_entry,-1
thrust,high,residual_coupling_summary,ensemble_summary,gust_entry,-1
thrust,high,residual_coupling_summary,ensemble_summary,gust_entry,-1
compound,high,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.577699039212505
compound,high,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.577699039212505
compound,high,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.577699039212505
compound,high,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.577699039212505
compound,high,residual_coupling_summary,ensemble_summary,cruise_fast,-0.577699039212505
compound,high,residual_coupling_summary,ensemble_summary,cruise_fast,-0.577699039212505
compound,high,residual_coupling_summary,ensemble_summary,low_altitude,-0.577699039212505
compound,high,residual_coupling_summary,ensemble_summary,low_altitude,-0.577699039212505
compound,high,residual_coupling_summary,ensemble_summary,gust_entry,-0.577699039212505
compound,high,residual_coupling_summary,ensemble_summary,gust_entry,-0.577699039212505
wing,severe,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.814114916992188
wing,severe,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.814114916992188
wing,severe,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.814114916992188
wing,severe,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.814114916992188
wing,severe,residual_coupling_summary,ensemble_summary,cruise_fast,-0.814114916992188
wing,severe,residual_coupling_summary,ensemble_summary,cruise_fast,-0.814114916992188
wing,severe,residual_coupling_summary,ensemble_summary,low_altitude,-0.814114916992188
wing,severe,residual_coupling_summary,ensemble_summary,low_altitude,-0.814114916992188
wing,severe,residual_coupling_summary,ensemble_summary,gust_entry,-0.814114916992188
wing,severe,residual_coupling_summary,ensemble_summary,gust_entry,-0.814114916992188
tail,severe,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.75168727
tail,severe,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.75168727
tail,severe,residual_coupling_summary,ensemble_summary,cruise_fast,-0.75168727
tail,severe,residual_coupling_summary,ensemble_summary,cruise_fast,-0.75168727
tail,severe,residual_coupling_summary,ensemble_summary,cruise_fast,-0.75168727
tail,severe,residual_coupling_summary,ensemble_summary,low_altitude,-0.75168727
tail,severe,residual_coupling_summary,ensemble_summary,low_altitude,-0.75168727
tail,severe,residual_coupling_summary,ensemble_summary,low_altitude,-0.75168727
tail,severe,residual_coupling_summary,ensemble_summary,gust_entry,-0.75168727
tail,severe,residual_coupling_summary,ensemble_summary,gust_entry,-0.75168727
control,severe,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.3625
control,severe,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.3625
control,severe,residual_coupling_summary,ensemble_summary,cruise_fast,-0.3625
control,severe,residual_coupling_summary,ensemble_summary,cruise_fast,-0.3625
control,severe,residual_coupling_summary,ensemble_summary,cruise_fast,-0.3625
control,severe,residual_coupling_summary,ensemble_summary,cruise_fast,-0.3625
control,severe,residual_coupling_summary,ensemble_summary,low_altitude,-0.3625
control,severe,residual_coupling_summary,ensemble_summary,low_altitude,-0.3625
control,severe,residual_coupling_summary,ensemble_summary,gust_entry,-0.3625
control,severe,residual_coupling_summary,ensemble_summary,gust_entry,-0.3625
thrust,severe,residual_coupling_summary,ensemble_summary,cruise_nominal,-1
thrust,severe,residual_coupling_summary,ensemble_summary,cruise_nominal,-1
thrust,severe,residual_coupling_summary,ensemble_summary,cruise_nominal,-1
thrust,severe,residual_coupling_summary,ensemble_summary,cruise_fast,-1
thrust,severe,residual_coupling_summary,ensemble_summary,cruise_fast,-1
thrust,severe,residual_coupling_summary,ensemble_summary,cruise_fast,-1
thrust,severe,residual_coupling_summary,ensemble_summary,low_altitude,-1
thrust,severe,residual_coupling_summary,ensemble_summary,low_altitude,-1
thrust,severe,residual_coupling_summary,ensemble_summary,gust_entry,-1
thrust,severe,residual_coupling_summary,ensemble_summary,gust_entry,-1
compound,severe,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.452342677357992
compound,severe,residual_coupling_summary,ensemble_summary,cruise_nominal,-0.452342677357992
compound,severe,residual_coupling_summary,ensemble_summary,cruise_fast,-0.452342677357992
compound,severe,residual_coupling_summary,ensemble_summary,cruise_fast,-0.452342677357992
compound,severe,residual_coupling_summary,ensemble_summary,low_altitude,-0.452342677357992
compound,severe,residual_coupling_summary,ensemble_summary,low_altitude,-0.452342677357992
compound,severe,residual_coupling_summary,ensemble_summary,gust_entry,-0.452342677357992
compound,severe,residual_coupling_summary,ensemble_summary,gust_entry,-0.452342677357992
compound,severe,residual_coupling_summary,ensemble_summary,gust_entry,-0.452342677357992
compound,severe,residual_coupling_summary,ensemble_summary,gust_entry,-0.452342677357992
wing,low,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.961510846679688
wing,low,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.961510846679688
wing,low,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.961510846679688
wing,low,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.961510846679688
wing,low,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.961510846679688
wing,low,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.961510846679688
wing,low,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.961510846679688
wing,low,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.961510846679688
wing,low,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.961510846679688
wing,low,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.961510846679688
tail,low,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.94494831016
tail,low,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.94494831016
tail,low,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.94494831016
tail,low,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.94494831016
tail,low,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.94494831016
tail,low,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.94494831016
tail,low,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.94494831016
tail,low,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.94494831016
tail,low,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.94494831016
tail,low,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.94494831016
control,low,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.8725
control,low,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.8725
control,low,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.8725
control,low,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.8725
control,low,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.8725
control,low,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.8725
control,low,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.8725
control,low,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.8725
control,low,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.8725
control,low,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.8725
thrust,low,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-1
thrust,low,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-1
thrust,low,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-1
thrust,low,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-1
thrust,low,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-1
thrust,low,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-1
thrust,low,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-1
thrust,low,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-1
thrust,low,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-1
thrust,low,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-1
compound,low,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.872897905922575
compound,low,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.872897905922575
compound,low,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.872897905922575
compound,low,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.872897905922575
compound,low,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.872897905922575
compound,low,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.872897905922575
compound,low,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.872897905922575
compound,low,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.872897905922575
wing,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.911212526367188
wing,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.911212526367188
wing,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.911212526367188
wing,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.911212526367188
wing,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.911212526367188
wing,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.911212526367188
wing,moderate,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.911212526367188
wing,moderate,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.911212526367188
wing,moderate,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.911212526367188
wing,moderate,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.911212526367188
tail,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.87581397944
tail,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.87581397944
tail,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.87581397944
tail,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.87581397944
tail,moderate,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.87581397944
tail,moderate,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.87581397944
tail,moderate,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.87581397944
tail,moderate,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.87581397944
tail,moderate,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.87581397944
tail,moderate,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.87581397944
control,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.7025
control,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.7025
control,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.7025
control,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.7025
control,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.7025
control,moderate,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.7025
control,moderate,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.7025
control,moderate,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.7025
control,moderate,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.7025
control,moderate,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.7025
thrust,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-1
thrust,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-1
thrust,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-1
thrust,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-1
thrust,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-1
thrust,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-1
thrust,moderate,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-1
thrust,moderate,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-1
thrust,moderate,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-1
thrust,moderate,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-1
compound,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.717599502417366
compound,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.717599502417366
compound,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.717599502417366
compound,moderate,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.717599502417366
compound,moderate,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.717599502417366
compound,moderate,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.717599502417366
compound,moderate,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.717599502417366
compound,moderate,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.717599502417366
compound,moderate,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.717599502417366
wing,high,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.862080549804687
wing,high,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.862080549804687
wing,high,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.862080549804687
wing,high,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.862080549804687
wing,high,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.862080549804687
wing,high,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.862080549804687
wing,high,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.862080549804687
wing,high,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.862080549804687
wing,high,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.862080549804687
wing,high,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.862080549804687
tail,high,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.81143727048
tail,high,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.81143727048
tail,high,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.81143727048
tail,high,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.81143727048
tail,high,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.81143727048
tail,high,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.81143727048
tail,high,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.81143727048
tail,high,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.81143727048
tail,high,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.81143727048
control,high,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.5325
control,high,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.5325
control,high,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.5325
control,high,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.5325
control,high,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.5325
control,high,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.5325
control,high,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.5325
control,high,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.5325
control,high,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.5325
control,high,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.5325
thrust,high,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-1
thrust,high,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-1
thrust,high,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-1
thrust,high,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-1
thrust,high,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-1
thrust,high,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-1
thrust,high,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-1
thrust,high,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-1
thrust,high,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-1
thrust,high,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-1
compound,high,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.577699039212505
compound,high,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.577699039212505
compound,high,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.577699039212505
compound,high,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.577699039212505
compound,high,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.577699039212505
compound,high,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.577699039212505
compound,high,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.577699039212505
compound,high,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.577699039212505
compound,high,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.577699039212505
compound,high,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.577699039212505
wing,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.814114916992188
wing,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.814114916992188
wing,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.814114916992188
wing,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.814114916992188
wing,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.814114916992188
wing,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_fast,-0.814114916992188
wing,severe,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.814114916992188
wing,severe,hybrid_sequence_summary_v2,sequence_placeholder,low_altitude,-0.814114916992188
wing,severe,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.814114916992188
wing,severe,hybrid_sequence_summary_v2,sequence_placeholder,gust_entry,-0.814114916992188
tail,severe,hybrid_sequence_summary_v2,sequence_placeholder,cruise_nominal,-0.75168727
